category,text
None-of-the-above,Dei semma da super da vera level da pullarikuthu da dei 👌👌👌👌
None-of-the-above,Vellore Govt hospitala Oru akka Nursing pannitu irukkanga...; Naan paathu irukkan akka....; Neengala athu..
Counter-speech,Y u people r like this..first nee yaru avala pathi pesa..ava karuthu pidikalana viduga .illa ennaku virupam illanu solluga ..innum ungala mathiri peru padichi enna use..ungalukum padikathavagalukum enna different....iam a doctor..first respect everyone...avaga venum ethuvum pannala..avagaluku genetic ha affect agiirukaga...so ne atha accept pannanum..pannalana othigi poga ...athavitu avagala thittah rights illa ungaluku..ipovum purinjikalana. Sila peruku enna sonnalum puriyathu.nee padichavagala iruthu.search y homosex form aguthu reason ennanu paaruga...
None-of-the-above,@Balaji Manoharan  ....   athana ethuku thambi......
Counter-speech,Ninga sollrathu mathiri ellorum theyvdiya vela pakrathu illai mister guna.yarum vela tharathuilanu.irukrathuilla nangalum nanum engaluku therintha work panrom enaku samayal work therium tifen kadai vachuruken elloraum peasavendam thappu panranga mattum peasunga
None-of-the-above,Bro epa bro part 2
None-of-the-above,Sirikka veppinganu vantha alavechuttinga anyway enakku pothuva thirunangai akkannale putikkum ippo avanga Mela periya mariyatha vanthuruchu thank to TMPpasanga love you lots 🥰🥰🥰
None-of-the-above,"Thirunagai akka ellaru avangala kevalama pakama nambala Mari evagalu oru manishi nenachinu nenachinu patu epayachu therundugaevagaluku namlamari Ella thurai elaiu chance ketacha evagaen kaithate kas vagaporaga evangalaiu oru sarasarianiseyapatu company ,offece la Vella kudutha evagalu nalla erupanga nalla erupagalla evlo thecnology valandruku eruthalu en manisanuga marama evagala odukraganu thereyala evanga keta acervatham vagna nalladunu sollraga ana evagala ethuka matangala edumelayachu thirunagai akkaggala mathiga"
Transphobic-derogation,👑 King transgender ah nee??
None-of-the-above,Thirunangai akka romba nallavanga pola semma acting bro
None-of-the-above,Enkita 500 vangunanga Edo thisti edukura nu eduthu thisti edutha kasu thirumbi kuduka kudadu nu sonanga ahna nanga thisti edunga nu solala purse open pana solu kasu eduthukutanga..nalla emathitanga
Homophobic-derogation,Andha akka kettuchi paarunga judge paiyanukum avaru thamby paiyanukkum marriage pannivainga
None-of-the-above,Enda pona mavane                         enda yarroda unarchi velaiyattu  pannaringa     unga prank poo ku  alave illaya    unga pothaikku avanga oourgaya               in da nattula aanukum  pennuku  sataum um urimaiyum undu avangaluku enna undu         ungaluku avaladu da    stop it; P
None-of-the-above,Sarita a kealvi..
None-of-the-above,Keep going namba
Homophobic-derogation,swetha k Nee ingayum wanthutiya homo 9 !! Homo ku over support ah irukke sari illaye 👎🏽 un koodhiya kilicha taan sari
Transphobic-derogation,9no Ariel adithal kaja kaja kujua kuja
None-of-the-above,Otha thu... ennala porumaiya intha video va paakka kooda mudiyala.... irritating mental... periya mairu maathiri pesuthu saniya
Hope-Speech,God bless u akka
None-of-the-above,Akka super character nenga. avangala yarum thappa paesadhenga good heart peoples neraya  paer irukanga bt neraya paer avanga feelings purinjukama hate pandranga pls yarum apudi panadhenga
None-of-the-above,Ennaium paithiyamnu soldanga mam😭
None-of-the-above,@pika reviews   dei madhavadha jaadhi veri pidicha sunni.. Pudikalana sootha mooditu poda..
Hope-Speech,I love you thiru nangai. Super bro
None-of-the-above,Romba kastama irukku ma
Homophobic-derogation,Unakku venuna....nee pannittu poda-podi....intha samoogam eppadi irukka vendum endru nee sollatha......
None-of-the-above,ennakum same feel than
None-of-the-above,About lesbian akka
None-of-the-above,Vaila vasathappa vanthurum poiru
None-of-the-above,Wa...wa...; What a film....
None-of-the-above,Part 2 waiting anna konjam sekkirama podunga
None-of-the-above,Don't mention transgender in title..pls change
Homophobic-derogation,Mohamed Ali unga hormones ah Ena iruku Adhu than bro Veliya Varum... vibathunu solringa illaya adhu epadi Ninga vibathunu solrinya endha lesbian r gay Vanthu solli irukangala inthanala than Ena straight ah Irunthu gay ah lesbians  ah marinen nu
None-of-the-above,@Sornam Lakshmi  mudiyathu d mooditu po d
Transphobic-derogation,1:47 Itha panniruntha nallarukum👇; ; Avanga:nee paka paiyan maari iruka?; ; You:neengalum paaka ponnu mari than irukinga nan nambalaya?; 😂😂😂😂Sorry😂😂😂😂
None-of-the-above,4.10 Am First time unga video pakara.... kalailaye enna ipudi azhavachitinga🥺🥺🥺..Andha akka enga irundhalum nallarukanum...🙏🙏🙏🙏
None-of-the-above,Police karan num picha thana edukran
None-of-the-above,Super nanba.nalla manasu Antha Akka ku😇💝
Counter-speech,Ama pa ena panrathu nan ulaithu sambarikren enaku awards ellom kuda kidaithu iruku evanga epdi panrathunala manasu kastapaduthu
None-of-the-above,Enagada pith vethamana gang eruku
None-of-the-above,Program producer #kiran....super buddy
Counter-speech,Bala kumar avanga sonathula Ena thappu iruku sollunga nan solren ungaluku
Hope-Speech,Yarunea theriyatha oru person kaga aaravanaikum thirunankai super
None-of-the-above,Onnum puriyala 🙄
None-of-the-above,Well said ...
None-of-the-above,Jai anna vera level na neenga jai anna fans
None-of-the-above,Ram Iyer hi ram.. idhula irunddhe theridhu illa apdi pesaravangaluku sex thavira edhum theriyadhu... avanga apo yara pathalum sex toy ah dhan papanga pola
None-of-the-above,+karthi krishna u're correct
None-of-the-above,Unmai aththa akka sonnathu thirunangai thaivam love you akka so nice
Homophobic-Threatening,"Unnalam thirutha mudiyathu, sethupo..."
None-of-the-above,Bro edu prank illa daaaaa
Hope-Speech,Sema malini nenga peasunadhu ellamea correctdhan ungaloda thanimanidha urimaikaga nenga poradunga idhuku interpret pandramadhiri yarumvandhalum kadandhu poradunga oru frnd ah soldrean
None-of-the-above,@selvam sungkai  ok phone pesa unga malasiya  WhatsApp  no kodunga . Nan unga no i save   seithu WhatsApp  call pesalammam ok va
None-of-the-above,Nalla akka awesome thanks akka pawm awega
None-of-the-above,seruppu pinchi pogum pandrathu thappu ethula yogiyam mathiri pesura parru dash 😡comment yennoda veruppam yarrum thittavendam thaniya comment potukonga.
None-of-the-above,Ippdi sollathinga frnds namma ethuna sonnatha avainga appdi seivainga namma vundu namma vela vunndu nu iruinga yarum ethum sollamatainga
Transphobic-Threatening,Thimir serupala adiknum
None-of-the-above,Kanchana seen mass😎
None-of-the-above,Gud concept anna!! 😔💖
Homophobic-derogation,Poda call boy
None-of-the-above,@vaishnavan sundar  yep
None-of-the-above,No she doesn't look like transgender....😍😚😘....cute grl
Homophobic-derogation,krishna kumar appa amma oru paiyana love pandrannu sonna koodatha accept panna maatanga?
Homophobic-derogation,Anchor sir.. ungala than suresh kuppusamy homophobic abuser kekiranga..
None-of-the-above,Lactcham kodai ndrathu India la ila ; Whole world um da
None-of-the-above,Namba kavalaiya kettu velagi pooranga sontha karanga.. .....yarune theriyatha oru paiyana Katti anatchu aarthal sonnanga paarunga. Che chance se ella super Akka 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏👏👏👏👏👏👏👏👏👏👏😭😭😭😭😭😭😭
None-of-the-above,Thirunaggai thevadiya paiyala
None-of-the-above,"Ponnungala after marriage don't stay with your parents. Husband kittayum thittuvaanganum , appa Amma kittayum thittuvaanganum...Maanampoiddum. vittoda maapillai hey vendam."
None-of-the-above,Pls enakkum oru nalla gay friend venum
None-of-the-above,Sama pa supar
Homophobic-derogation,Aids idhu Nala Thana vardhu
Homophobic-derogation,Uruttukalil pala vidham adhil idhu Periya problem
None-of-the-above,Prank illa nenga youtube la like panrathuku  doop portringa
None-of-the-above,Dai Ave ennada pannita
None-of-the-above,Vera level...broo.. keep rocking
None-of-the-above,part 2 veraya ?? ena nadandhurukum 🤔🤔😥🤔
None-of-the-above,Actress..ah Enna movie..lam act paniruka?
None-of-the-above,Bro semma 😎; One request youngsters davaiyan like social services pondra videoes vantha nlla erukkum ; I am waiting
None-of-the-above,entha uru pro prank super
None-of-the-above,Ava tee shirt la irukadha nallaa padinga. Nap kin nu varudhu...thevidiyaluga.
None-of-the-above,Aiyoo paavam... Enakul oru ranam avarai emartrugeergalea adhu theriyamal manamurugum oru nalla ennam.....
None-of-the-above,Look Like Bigil Thendral
None-of-the-above,Aaaaannnnaaaa ungala paathaale enakuuu payaaamaaaa irukum akaaaa
None-of-the-above,Mohamed Frook Farook avlunga kekrathum pesrathum koda thapu
None-of-the-above,Antha paiyanukaga dance aadum pothu kannu kalangeruchi:(
Homophobic-derogation,Pennum pennum tha valanuna apro edhukaga aanaiyu pennaiyu padachanga edhella oru polappa asingama ella
None-of-the-above,Behindwoods air ungaluku asingamaila 😠😠😠
None-of-the-above,Super Anna 😭
None-of-the-above,581 dislike poturikinga vakkama ilaya porampokungala chiiiii 😤
None-of-the-above,Enakku avunga kooda friendship vechuknu .......😥😥
None-of-the-above,Part 2 yepo poduvinga anna
None-of-the-above,Ama ipdilam sonna kovam paduvanga...
None-of-the-above,Malini sis ..... I like ur Tamil speech  😘😘 Vera level sis ninga ..... Na unga periya fan 😍😍😍
Transphobic-Threatening,Vailave mithikanum intha naigala.
None-of-the-above,Help panurthu therinchu panalam...!!; Thape kedayadhu
Counter-speech,Avanga epdiyo irkatum athu avanga Ishtam avinga mutual concent oda thane love panranga athu thani manitha suthanthiram athukaga avinga la othiki veka koodathu avinga la kocha padutha koodathu... But avinga la yaarayum force pannavo brain wash pannavo vida koodathu
None-of-the-above,Vera level keep it up
None-of-the-above,Saudi Arabia Ku 500 ticket poduuu
None-of-the-above,"She's beautiful , voice Matum dhan Shruthi Hassan Maari irukku.."
None-of-the-above,@Saurav Singh  adai arivali appo enna mudiki youtube pakura poi padida kokooh..!😂😂😂😂
None-of-the-above,@Prabha Parthan  homosexual aim ah sex Tha bro...apo matum India vallarasa aaguma....
Homophobic-derogation,Ulaga niyadhikku murambanadhu ; ...ulagam azhinjidum
None-of-the-above,@mounika sankar  😁😁
None-of-the-above,THIRUNANGAI YENDRU SOLVADAI VIDA SISTERS NU SOLLA LAME
None-of-the-above,Vishwa Hanu venkama illa ena ipo... chinna ponnungala rape panninu thiriru aan vargathai sernthu irukiye unaku vetkama illa
None-of-the-above,Stanley Thomas ungalukku irukka thalaiva
None-of-the-above,Nice cute such movie 😍😍😍😍
None-of-the-above,"Shiva Ranjan ‘Homophobia’vum, Hate speech’um, ‘rascism’um, Oru video la ‘transgender’ nu mention pannrathum onnaa? ; Satthiyama mudiyalayya yov."
None-of-the-above,Bro super bro 🙏🏻
Hope-Speech,Don't feel da.... All is well 👍
None-of-the-above,Na ipe une sage sona sethurivuya ade madi dan na supporte panuven
None-of-the-above,0:42 la erukara ponnu KU ethuku support pandromne therla...aana summa English la pesitome... Atha kapathanome nu pesuthu
None-of-the-above,Sis or bro vikragam nu bible soldrathu hindu madhatha pinpatraatha nu idha neenga public ah sollungale. Idha pesaama neenga homosexual pathi mattum pesurathu crt ah .neenga soldrathu niyayame illa bible la irukka ellathaum neenga follow pandringala idhu thappunnu soldringa .hetro sexual ah God creat pannirukangannu homosexual ah saathan ah create pannuna avanukku andha adhigaaram illa
Homophobic-derogation,oru vela unn vetulaiyo ella unnode sonthakaragalo ipadi iruntha ange poi entha varthaiye sollu Th******A
None-of-the-above,Prabhu Prabhu  avanga kannadi potta unaku ena.. Pakka mudiyalana Apadi orama ponga....life na enanu konjam sollunga...
None-of-the-above,Akka you great👍👍😊
None-of-the-above,Mohamed Frook Farook sarithaan perukku mattumthaan meesai ullukkula payammm
None-of-the-above,"@8.30 pularichuruchu dude., Enna soldrathu., Vera level 🙏"
Hope-Speech,Transgender sona ena tappu... Its also a gender
None-of-the-above,Thuuuuuu.... Usuuu thana ne
None-of-the-above,JAILA PODANUM ......
None-of-the-above,Yarachu help pannuinga
Hope-Speech,Semathaya sollu irukinga malini...super...en support ungaluku irukku
Hope-Speech,Maalini god bless u
Counter-speech,govt evangaluku salugai thandhu endha nelaimai aiyidichi Thu therikkae......  seruppa vidavendiya edathula vidanum..... Endhamadri 9 lulu matra thirunangai ku Yella kettaperu
None-of-the-above,Kankalanga vaitha padivu🔥
None-of-the-above,2:50 - 3:16 semma 👍
None-of-the-above,Thirunangai romba nallavanka erukkanka
None-of-the-above,Meera mithun super model
None-of-the-above,Enakku pidiththa manitharkal avarkalthan
None-of-the-above,@Kadhayalla Nijam  fuckk off
None-of-the-above,Thanga moduyala evanga tholla
None-of-the-above,Bro neega Coimbatore ah??
None-of-the-above,Nee anuppu challam
None-of-the-above,She doesn't look like a transgender.
None-of-the-above,Lesbian ellam irukkattum... Scene podama adakki vasi ma.. Over alaparai ah irukka
None-of-the-above,Enna ariyama kannula kanneer vanthuruchu🥺🥺 akka unga manasukku nalla irupinga
None-of-the-above,It wont decide your future.
None-of-the-above,Bro vera levela bro 🥳
None-of-the-above,Akka super ka
None-of-the-above,@life experience   ok dear
None-of-the-above,"@Ayy Ar  ama bro, ninga Donna matiri nettu fulla semma moodula irunten.ninga en pakkatula illata kurai ontutan.sattiyama solren,nettu ninga en kuda irukkirata  nenaccikittu,nalla enjoy panna.out agumbotukuda ungala tan nenaccikittan.yes i am working department now. Ninga velaiku kilambiyacca machi."
Homophobic-derogation,Muttalthanama pesureengalapa  female +male thane baby pirakkum appram ethukku kudumbam
None-of-the-above,ippadi nadanthukondal ivarkal mel eppadi mariyathai irukkum
None-of-the-above,I love her attitude ... 😚😍 Chennai slang semaya iruku ..
None-of-the-above,Eppo start pannunga
Counter-speech,British karan than anti gay rules pottan ... athukku munnadi indiala gay transgender ellam nalla than irunthuchu.
None-of-the-above,நாய் oru nandriulla uyirinam... Adha madhika theriyama adha keta varthaya use panra ungalku idhu epdi puriyum...; ; Learn about the living things around you...
None-of-the-above,Dai......ivala ethavathu oru nalla doctor Kitta kotettu pongada......
None-of-the-above,Bro ithu ellam paatha ungaloda summa story maari tha iruku .ungaloda video paathu naa Kai adichuten 🍌🍌🍌🙈🙈🙈
None-of-the-above,So sweet akka 🤗
None-of-the-above,Entha padathula nadichanga
None-of-the-above,SaMMA SaMMA SaMMA SAMMAIYA THERIKKA VEDUNGA    B A B 'S
None-of-the-above,Good human being 👍
None-of-the-above,🥺 part 2 sekirama podunga
None-of-the-above,Super bro 👌👌
None-of-the-above,@kuladeep mv  👺👹👺👎👹👹👹
Hope-Speech,Kadavulin padaipil anaivarum samam
Hope-Speech,I accept LGBT
None-of-the-above,Aravaninga ethanaiyo per indha samudhaayathila evlo gowrama irukkuranga evlo saathanai pannitu    irukkanga aanal  iva avanga perave kedukkural
None-of-the-above,Super akka nenga
None-of-the-above,I am feeling so sad
None-of-the-above,Nee ga gay ah bro
None-of-the-above,As of now ur best prank is Kari kadai prank !
None-of-the-above,Veara mari  I like you sister
None-of-the-above,vada chennaila gotha pundaiya valla meena varukura mari varukurom vaariya
None-of-the-above,Bro unga partner yenka
None-of-the-above,@Moitheen Moitheen  ya
None-of-the-above,Avanga enga oor thaa
Homophobic-derogation,Innaiku pullaga rottula pona Kaiya pudichu ilukaranga...  Naalaiku Pasanga pona ilupanga athaum ippa Marie Kai katte waydika pakkawayndithu thaan.
None-of-the-above,Super akka Vera leval
None-of-the-above,Pls tamil film la malaiyalis act panna vikka vendam
None-of-the-above,Thalaivaaa part 2 vema podunga
None-of-the-above,Priyadharshan Sekar correct
