category,text
Homophobic,No homosexual is not right thing to do To avoid this parents must pay full attention on their childrens activities and teach a good manners in them
Non-anti-LGBT+ content,I was Abt to had tear bro..really salute them ♥️😍
Non-anti-LGBT+ content,Waiting for you bro 🤗😘
Non-anti-LGBT+ content,9:15 Is that a smirk I'm seeing...?😒😒😒
Non-anti-LGBT+ content,Y this girl speaking full of rymes... ; ; Y she can't speak normally!! ; See that anchor.. he s speaking normally..
Non-anti-LGBT+ content,bro law of attraction brooooo???
Non-anti-LGBT+ content,Heart touching video
Homophobic,Whoever​ and whatever​ against the nature is not acceptable
Non-anti-LGBT+ content,Respect all people not one people😳
Non-anti-LGBT+ content,Any one tell me how i can join LGBTQ Bcz i want life partner
Non-anti-LGBT+ content,377 section  correct  ok  congratulations good  job
Non-anti-LGBT+ content,She is attitude like a Dhanush...😎😘😍
Non-anti-LGBT+ content,Super bro heart touching video ♥️♥️♥️
Non-anti-LGBT+ content,Super acting bro keep it up bro
Non-anti-LGBT+ content,Amazing bro keep rocking love from Bangalore ❤️ ❤️❤️❤️❤️
Non-anti-LGBT+ content,Thanks for your feedback
Non-anti-LGBT+ content,"Don't play with those type of gays. They are very sensitive. So, please respect gay people also."
Non-anti-LGBT+ content,Bro This prank touched my heart ; 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
Non-anti-LGBT+ content,Really pertastic bro at shop
Non-anti-LGBT+ content,Jetson Gospel  just stating a Bible verse doesn't mean judging. Jesus loves all so do we. No one is hating and judging.
Non-anti-LGBT+ content,Who cried after watching this video 😭😭
Non-anti-LGBT+ content,Bro I understand  this chapter
Non-anti-LGBT+ content,Love is love so what being gay !
Non-anti-LGBT+ content,She is very pretty.. I have seen in saree in an interview.. So gorgeous
Non-anti-LGBT+ content,If you think like that you don't have history after you dead
Non-anti-LGBT+ content,Very nice and very funny😂
Non-anti-LGBT+ content,One of the best 😍❤️
Non-anti-LGBT+ content,Please make a video about cricket
Non-anti-LGBT+ content,Lovely movie. Love is common.👍👍
Non-anti-LGBT+ content,I am waiting bro ❤️❤️❤️❤️
Non-anti-LGBT+ content,Good for health
Non-anti-LGBT+ content,Best motivation video and Inspiring video thala keeping rocking
Non-anti-LGBT+ content,One thing for sure..gay is not a desease.
Non-anti-LGBT+ content,I am straight and support lgbtq.
Non-anti-LGBT+ content,Against the NATURE
Non-anti-LGBT+ content,"Bro acting sema vera level ,nice try ,keep it up bro"
Non-anti-LGBT+ content,4.17 that is exactly correct
Non-anti-LGBT+ content,"There are already more than enough ignorant movies that associates STDs and other vices to the LGBTQ community. STD are also very common in heterosexual couples, how many movies on STD occurance in heterosexual couples have been made in India? Just few hundred years ago, some religion(s) tried and prosecuted scientists for proving that the earth revolves around the sun. Therefore, it’s obvious that they don’t know everything and are constantly wrong."
Non-anti-LGBT+ content,She is beautiful
Non-anti-LGBT+ content,Okay one question to all heterosexual that they say that sex is for reproduction then after having baby y do u hv sex.
Homophobic,"She is a product of male and female heterosexual. She speaks like a intellectual. Don't listen to this people. She has to adopt the children of hetrosexual. Totally perverted and hypocritical people. They spoil the family stucture, and spoil the society."
Homophobic,God created women for men. Not men for men. There is biblical history where God destroyed a town because of homosexuality in that place.
Non-anti-LGBT+ content,I'm not  a gay but good movie
Non-anti-LGBT+ content,"vasim asaraf wow how convenient? people are like that. k then leave it. yes every religion does that it includes Christianity too.see Im nt here to say which is right or wrong. Your religions have already done that. Here issue is when man does its not wrong. When women does it a sin. That discrimination is the problem. See Im just speaking about injustice. Bt u r speaking about sleeping with guyz. Man can easily get married to many women and stay with them in one house.  Thanks to law, if nt even today this will be the situation. I dont need culture to loyal to my husband. Women in ur culture will be having secret affairs. Bt I have the dareness to openly walk out of marriage if I dont like it . Many woman are scared to do that. Again its the culture. Its killing the couple who want to be together in the name honor killing. On the other hand its forcing a couple to stay in marriage even if they dont like it. keep it up"
Non-anti-LGBT+ content,wierd தமிழன் what is your problem. Comments or person who give comments.
Non-anti-LGBT+ content,"Take care, be happy and try to mingle with each others."
Non-anti-LGBT+ content,what is wrong if two loved people think what they want.....
Non-anti-LGBT+ content,raja s  ; And one more thing about traditions and culture. It changes. Society weeds out social evils with time. If you had to still follow 'traditions' from last century imagine how disgusting it would be.
Non-anti-LGBT+ content,Humanity still exist...
Non-anti-LGBT+ content,"Learn love, philosophy along with biology"
Non-anti-LGBT+ content,O don't worry
Non-anti-LGBT+ content,Latif character played guy is acted so well I cryed because of his acting
Non-anti-LGBT+ content,18:30 I am crying
Non-anti-LGBT+ content,Respect bro ❤ and antha akka 💕💕
Non-anti-LGBT+ content,It's so emotional Bro 😢😢
Non-anti-LGBT+ content,No words to say...it's all fate of this soil...
Non-anti-LGBT+ content,That words**na iruken**just passed through mah ❤️
Non-anti-LGBT+ content,Super acting bro
Non-anti-LGBT+ content,"Mohamed Sameer  super bro... matured thought, highly intellectual."
Non-anti-LGBT+ content,Oh my God I love the way u talk .....oh God.super expressive .
Homophobic,Nowadays gay love is not true because all persons are considering only for sexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
Non-anti-LGBT+ content,Heart Touching Love Story !
Non-anti-LGBT+ content,"Prateekshaa  I didn't say its based on medical science reports. I said in the hearing of so many years the judges have also considered the medical science report inroder to give this final judgement. Which means we should all respect it and treat them equally. Forts of all we should stop saying, we need to treat them equally because we are literally nobody. We aren't doing a favour by treating them equally. They have all the right to be treated equally. Rather we do not have the right to discriminate. And as far as my previous comments are concerned, when that guy said people gays are converting others as gays, I said nobody can convert anyone gay. And if sex is forced whether its by a gay or a straight guy, it's still an offence. And that's true"
Non-anti-LGBT+ content,Super effort team TMP... 🔥 🔥 🔥 love from kerala.
Non-anti-LGBT+ content,Please upload this movie songs
Non-anti-LGBT+ content,Bro is ❌
Non-anti-LGBT+ content,"I found the director instagram id -  Share your comments to them, so they must think of doing Part 2"
Non-anti-LGBT+ content,Bro plz talk about shinchan life history
Homophobic,Pakistan country parcel panni shoot pannanum
Non-anti-LGBT+ content,I hate Ur community 😪😪😪
Non-anti-LGBT+ content,God lives in the resemblance of good hearts.
Non-anti-LGBT+ content,Sister ur smile so cute. Ur way of talking was good.
Non-anti-LGBT+ content,She is so beautiful. I am ur biggest fan. I have seen her pervious video. God bless u sister.
Non-anti-LGBT+ content,Well directed on a subject with lot of stigma in the society ..............
Non-anti-LGBT+ content,"Section 377 brought by British not by Indians. Also in Europe and America , there was a punishment for gay and lesbians. They will be put to death. Yes,  westerners did lot of good things."
Non-anti-LGBT+ content,Thank god I learnt tamil...  It would have been a disgrace to miss out such wonderful content in tamil cinema.. It's a wonderfully written story and gracefully executed.
Non-anti-LGBT+ content,Hats off bro vera Level 😎🥳
Non-anti-LGBT+ content,Very nice so cute sweet
Non-anti-LGBT+ content,Sama knowledge bro
Non-anti-LGBT+ content,TMP army prank is vera leval... Good Acting bro...U r chanal goes to number 1 place in few day's...
Non-anti-LGBT+ content,Face is the index of mind he is the example......
Non-anti-LGBT+ content,Such a intelligent human..If she would get proper education and support will achieve more.. Please support her
Non-anti-LGBT+ content,ashok kumar  crct thaa bro..I have a huge respect on them 💞🔥even tho this video is scripted I like this concept
Non-anti-LGBT+ content,"Wow super bro,, 👌👌👌"
Homophobic,Filthy to god repent or perish judgement is near
Non-anti-LGBT+ content,Good luck  no feeling
Non-anti-LGBT+ content,Freefire players; Plz support my channel😭😭😭😭😭😭;
Non-anti-LGBT+ content,I love when u r adjusting ur hair while talking♥️
Homophobic,Bro ithu oru asingamana vishyam  😨😨😨😨😨😨😨😨
Non-anti-LGBT+ content,Really heart melts after seeing this video.
Non-anti-LGBT+ content,Prize the lord
Non-anti-LGBT+ content,"Just see her as she is. She can identify herself as she wishes. But how will laws and reforms and rules be defined if you close your eyes to the reality? Maybe on a social level, we can call her a woman. But is that what she wants? How do we know anything?"
Non-anti-LGBT+ content,respectful woman 😍😍
Non-anti-LGBT+ content,One of the best video bro vera level..
Non-anti-LGBT+ content,"Superb. Was wondering why such a lengthy one, but due to the explanation of feelings in detail really made it possible to feel good and happy when they held each other's hands."
Non-anti-LGBT+ content,God bless you
Homophobic,"Culture determines our next generation,  these kind of things will spoil our future generations."
