category,text
Non-anti-LGBT+ content,swetha k Unakkum ethaachum sollira poren moodtu poiru welakkenna
Non-anti-LGBT+ content,Nengalum start panniteingala pa part2 velangidum po patthuttu subscribe pannalamnu Parttha. AANA ne part2sonnapathiy😏
Non-anti-LGBT+ content,Muttal people ku ide pathi ebdida tedium poor india
Transphobic,Iva anaa allathu pennna or shemale???
Non-anti-LGBT+ content,U r so cute
Non-anti-LGBT+ content,Walla valamudan pro
Non-anti-LGBT+ content,Bro nalla concept bro nalla try pannirukinga and sprb acting bro concept kaga salute bro
Non-anti-LGBT+ content,I love you❤ akka
Non-anti-LGBT+ content,@Ayy Ar  aiyo vekkama dear. Itellam personala pesanum.ungala ninachi ippa  ellam na romba kai adikka arambiccitten my boy. Appadi oru love unga mela....sappitingala.
Non-anti-LGBT+ content,Antha manasu tha sir kadavul
Non-anti-LGBT+ content,Unmai pengalin manadhai vinjiya thirunangai dheivam Anna
Non-anti-LGBT+ content,Sentimenta aitan bro
Non-anti-LGBT+ content,I am Chennai avdai nemilchery
Non-anti-LGBT+ content,Sema Nanba..❤️ First time unga video va sirikaama paaka vachirukinga..😢Hats off to ur acting naa🔥 keep rocking Nanbaa🎉
Non-anti-LGBT+ content,Nanba super .akka love you
Non-anti-LGBT+ content,Worst rreb dey
Non-anti-LGBT+ content,Verum katrina ne podlame😏😏
Non-anti-LGBT+ content,Akka periya manasu
Non-anti-LGBT+ content,Andha manasu than sir kadavul❤️
Non-anti-LGBT+ content,Anna vara level annna supper Anna💥💥💥💥💥💥💥🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺
Non-anti-LGBT+ content,Bro....Nenga nalla varanum bro❤️🖤
Non-anti-LGBT+ content,Unga number pls
Non-anti-LGBT+ content,Super iruku bro
Non-anti-LGBT+ content,@Dhana Pal  lol savage 😂😂😂
Non-anti-LGBT+ content,Avangalin kastatha apdiye kaatinga bro...big clap bro....lv u bro...🤗🤗🤗
Non-anti-LGBT+ content,Excellent answers ❤️
Non-anti-LGBT+ content,Unga mela athiga mariyatha varuthu akka....❤️❤️❤️
Non-anti-LGBT+ content,Dont mention gender 🙄 pls
Non-anti-LGBT+ content,Voice mattum Dan ya oru madri irku mathabadi.. Samaya irukinga ka sama azhagu ka neenga
Non-anti-LGBT+ content,dai yaruda avan kanama paiyaa nana ds
Non-anti-LGBT+ content,Super akka 🙏🙏🙏🙏
Homophobic,"Unnaium,un ammavaium home la adaichi sagadikanum sappadu podamalea"
Non-anti-LGBT+ content,Really they r so grt....I'm a nurse na student ta erukurappo a transgender sister Ku both legs operation panni 1 day tha aaguthu....but ennodaya practical exam kaaga.. mudiyama nadainthu afterall marks kaga avaingga life ye ennaga panayam vechaingga....ennala maraka mudiyatha naal athu ....🥰
Non-anti-LGBT+ content,Vere level bro
Non-anti-LGBT+ content,@prashanth sha  adhai ningal dhan kuravendu
Transphobic,Un pundaiya mudinu eru theavidiya nanga picha yeadukum nee yanna panra kuthiya katti sambarikura athuku pichayea paravala theavidiya
Non-anti-LGBT+ content,Interviewer pavam. Nalla questions kekararu ivan kena paya mari answer panra
Non-anti-LGBT+ content,Samy endru sonna kuralil dhaan nan samiyai kandaan
Non-anti-LGBT+ content,"Kannukku therintha kadavul,🙏🙏🙏"
Non-anti-LGBT+ content,Hi Karthik sister akka
Non-anti-LGBT+ content,Gay telegram link pls
Non-anti-LGBT+ content,pls add e sub
Non-anti-LGBT+ content,Un life podhu ma.....
Non-anti-LGBT+ content,Unga. Number. Venum
Non-anti-LGBT+ content,Romba alagu akkka
Homophobic,indha nai ku.......veara....veala.....illa indha character ampalaya...pompalaya ney tereyala....taan peasuradu tappanadu nu kuda tereyama...loosu matre peasiki2 irukudhu naiii naiii😡😡😡😡😡
Non-anti-LGBT+ content,Akka nee great akka
Non-anti-LGBT+ content,Very nice sister
Non-anti-LGBT+ content,Naadu yenge azhildu tambiiii
Non-anti-LGBT+ content,Nice movie Anna
Non-anti-LGBT+ content,Ashiq u r great
Non-anti-LGBT+ content,Mattu kariya paththi ne yena mairru peasarthu sunni
Non-anti-LGBT+ content,Super Vera level bro acting
Non-anti-LGBT+ content,Vera level bro
Non-anti-LGBT+ content,Saththiyama alundhutan bro onekage adunage paru angke nikkiragaya respect 🙏❤️❤️❤️❤️❤️thale vere level  nanba
Homophobic,Ethala oru polappa.theruyula pora naikooda rode pannathu manusagatha ayooo
Non-anti-LGBT+ content,"swetha k seri nenga sollunga ya life na enna va ah . Summa antha ponnu mariyae puriyama kelvi ketutu. First homosexuality epdi vanthuthu athu enna change, physical or mental  nu yella paduchutu vanga. Apram peslam . Already paduchum ipdi pesna nenga seriya padikala nu artham."
Homophobic,Andha asingathula michamum echamum ningala kuda irukalam Illa...
Non-anti-LGBT+ content,Thala yappo part 2 release pandringha
Non-anti-LGBT+ content,Antha manasu thaan sir kadavul
Non-anti-LGBT+ content,oruthana அடிச்சு kolradhavida kalaachara seerkedu என்ன Irukkapodhu
Non-anti-LGBT+ content,Dei azuhva vittingha da😭.; Idhu prank eh illa
Transphobic,Nee Aanaa pennaaa?
Non-anti-LGBT+ content,"swetha k maybe unnaku than paithiyam,idupelumbu pennuku Thane age ana perusagum.anuku agathey.nee lemon vangai thalaila thei.oru velai theliyalam."
Non-anti-LGBT+ content,I'm transmen...enaku purium ....akka....onga kastam.....😭😭😭
Non-anti-LGBT+ content,Raja Lakshmi edhuku ean kasulam pova va
Non-anti-LGBT+ content,@R Ramya  hi ramya...r u lesbian
Non-anti-LGBT+ content,Enaku pidikatha prank channel ethu thaan
Non-anti-LGBT+ content,Congrates vera level video thirunangaiku salute
Non-anti-LGBT+ content,Yelayin  sirippil iraivanai kanbom nanba ❣❣
Non-anti-LGBT+ content,Ivanga girl la boy ya. Illa lesbian woman??
Non-anti-LGBT+ content,Hands up bro👏👏👏👏👏
Non-anti-LGBT+ content,I love u ; 😘😘😘i want u💏💏💏 i like;  u very much💖💖💖💘💘💘
Transphobic,First bus stand la 9 kaithatti paisa keka kudathunu oru rules kondu varanum oruthara appadi pesuraga people vedikai parkuthu intha thirunagai mela irukkura mariyathaiye pooche
Non-anti-LGBT+ content,Ivana night Nungambakkam road la paathuruken.
Non-anti-LGBT+ content,Akka neenga kadavul akka
Non-anti-LGBT+ content,Kudu eppo enna
Non-anti-LGBT+ content,Haaaaaaaa Haaaaaaaa 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂🤣😂😂😂😂😂
Homophobic,NAALIKU  IVANGA  KOLAI  PANNURATHAIUM  SARINU  PESU  VANNGA.....
Homophobic,@Kadhayalla Nijam  thaa gay Punda Apo ne confirm gay tha
Homophobic,"Comments lam podalam , onna onu mattum pannanum thoonuthu kaarrri thupuna pola iruku ...."
Non-anti-LGBT+ content,Super bro bat kastte patra vengallukoo halpe panna marathu rathingaa OK good luck
Non-anti-LGBT+ content,Best actress bro
Non-anti-LGBT+ content,Ellam poi nampathiga
Non-anti-LGBT+ content,@Ranjani Ranju  ungga amma unna oruthanuku peathu eruntha eppadi peasa matta yathana sunni thanniyo yaruku thearium da theavidiya paiya un number kududa badea
Non-anti-LGBT+ content,Pooo dd loosuuu over pesathaa but CRT pesuu try pannuuu
Non-anti-LGBT+ content,Nalla pechchi nice
Non-anti-LGBT+ content,Antha akka nalla manasukku eppavum santhosama irukkanum
Non-anti-LGBT+ content,School prank panunga bro
Non-anti-LGBT+ content,Bro unmaiyava therika viturukiga
Non-anti-LGBT+ content,"Akka, neenga romba great akka🙏🙏🙏👍"
Non-anti-LGBT+ content,Ninga enna work bannuringa
Non-anti-LGBT+ content,Summa therikka viteanga👌👌👌
Non-anti-LGBT+ content,@Mr Tomboy  ada nee vera ena maaa... Avanayum thittura... Avana thititu iruka enayum thitura? I always support malini... Enaku adhu thapaa therila.. so naan visham kudikura avasiyam ila...
Non-anti-LGBT+ content,Vera level 🥰😍
Non-anti-LGBT+ content,Hello bro niraya videos upload podukanga please
Non-anti-LGBT+ content,Avanga manidhan illa kadavul nu nirubichittanga bro 🥰🥰🥰🙂 indha samudhayam avanga maadhiri rukavangala othikkida Koodathu bro heart teaching video
Homophobic,"enaku oru kelvi ,athaigam arivu padaitha ulakam therunja arivu jeevikal , nenga atharikara intha visiyathuku unga ammavo appavavo appati irunthiruntha ippa petitu iruka mantinga madam...nenga upgrade pantra melai nattu kalasaram, ungalai mattum malla oru samukathaiye alikarathu..."
Non-anti-LGBT+ content,Rmba mokkkaya poguthu pa
Non-anti-LGBT+ content,Chumma Avana ne Avana ne keaka thiga bro nammaku erukura Mari augallukum oruvitha onarchi auga Eanna seaivaga chumma othiki vaikathiga please augallum nammaku veannum
Non-anti-LGBT+ content,James pothitu poo ne kadha vidatha ne bayapadara alavuku onum thivara vathi illa avangalum onamai oru mandhan enam ...
Non-anti-LGBT+ content,munnorgal decision sari ilanu solriya.... Appo dress illama Po.... nalla irukkum...
Non-anti-LGBT+ content,Otha rosa ponna nalla valurthirka ma
Non-anti-LGBT+ content,Avoid negative cmds !. Namba vazkai namba kai tha iruku !!!.....
Non-anti-LGBT+ content,9: 20 vara lavel amma niga unga kal la viludhu aasirvadhem vanganum
Non-anti-LGBT+ content,Iyyo alatha saamy yen saamy ipdi panra.. unaku ammavum appavum ah na irupen... ❤️❤️❤️❤️❤️ Love you akka
Non-anti-LGBT+ content,Patha kannirr varuthu yallam eiraivan padaippu yaraiyum yarum Kura solla onum illa all r equal Vera level pathivuuu
Non-anti-LGBT+ content,Ithu laam train la saatharanam. Naan laam thoongura maari act panniduven
Non-anti-LGBT+ content,Akka speech romba piduchrukku.
Non-anti-LGBT+ content,Nee soldrathu ellam poi da
Non-anti-LGBT+ content,Video vera leve veritanam irundhchu nanba 🔥🔥🔥🔥 Yenaku personally romba pedechuruku
Non-anti-LGBT+ content,Sathiyama Vera level bro👌👍
Homophobic,inum konjal ponah family kuliya sex panlanu soluvangah polah..............................
Non-anti-LGBT+ content,Part 2 yappavaru👼
Non-anti-LGBT+ content,Anyone during September 2020
Non-anti-LGBT+ content,Yenga Da kAATAVE illa
Non-anti-LGBT+ content,"@Ayy Ar  sappidingala bro,job la  irukkingala?"
Non-anti-LGBT+ content,"Please,do it Abdul"
Non-anti-LGBT+ content,enna amma oda pudavaiya yevlo nesikarano ava pudavaiyum avlo nesikuran'' ''oru manithan udalukul nuzhaithaal ozhiya avanai patri purinthukolla mudiyathu'' Arumaiyana Varthaigal Malini..
Non-anti-LGBT+ content,Police pudichikudukano chi
Non-anti-LGBT+ content,Part -2 ku waiting
Non-anti-LGBT+ content,U r rit
Non-anti-LGBT+ content,Interview edukura neethan da transgender maari pesura
Non-anti-LGBT+ content,Transgender ellarum namaku amma akka  than bro. Nama transgender oru human ninachi yethukita pothum
Non-anti-LGBT+ content,Suresh Matthew ithu iyarkai tha.. mirugangalum ipdi iruku.. mathavanga unarchikum urimaikum suthanthiram kodukanum
Non-anti-LGBT+ content,Eppa bro varum
Non-anti-LGBT+ content,Interview eduppavar vaazhga. Vellai manam konda neevir valarha......
Non-anti-LGBT+ content,Amma super 🙏
Non-anti-LGBT+ content,Unaku iruka pidikalana thokila thongidu
Non-anti-LGBT+ content,chandra lekha kadavule ...ivala tsunamila thuklaye...next floodla iva thukiru god please..kosu tholla thangala
Non-anti-LGBT+ content,Kalacharam enna solhirathu ?
Non-anti-LGBT+ content,I'm working in AFRICA
Non-anti-LGBT+ content,😍❤️Omg you're pretty
Non-anti-LGBT+ content,"🤣🤣🤣🤣🤣🤣 idhu over scene ha iruke, bus la handbag adikura madhiri irukan avanuku poitu ponunga propose panangalam fb la 🤣🤣🤣😂"
Non-anti-LGBT+ content,Aathadi 😮; Ivangala pathale payama irrukku .; 🙄
Non-anti-LGBT+ content,Super anbe sivam
Non-anti-LGBT+ content,Ithu oru loosu koothiya ille poola
Non-anti-LGBT+ content,@MaHeSh BrAvE  enga bro nenga nan colombo srilanka
Non-anti-LGBT+ content,Boyo mic pocket la irrukum
Non-anti-LGBT+ content,Caption is true ?!?! ; ; Doesn’t look like transgender. Any typo ?!
Non-anti-LGBT+ content,Bros please ithu pola prank avangala kasta paduthum
Non-anti-LGBT+ content,Eddi thevidiya unna evaan do sendinaan
Non-anti-LGBT+ content,"@Ayy Ar  OK semma dear, sappittacca.unga message gukku wait pannikittu irunten. Now i am ,taniya paduttukittu semma Modula padam partukittu irukken dear. Ungalai ninaiccikitte."
Non-anti-LGBT+ content,Sirikka mattum vaitha prank sinthikka vaithathu👌🤝
Homophobic,Unmai homosex seiravargal saavanum
Non-anti-LGBT+ content,Ena 10 ruba vachu bless pana 10 naalla vela kedaikuma...apo  2000 ruba vachu bless paniruntha  inumvara bus stand la tha ukanthurupenga pola..
Non-anti-LGBT+ content,Ala vachitiyae nanba 😓😭😭😭💔
Non-anti-LGBT+ content,Thank you 🥰
Non-anti-LGBT+ content,"Nalla oru velipunarvu bro, finishing ean podala."
Non-anti-LGBT+ content,10:3 is always gay va solla kudathu ; Partner than uyir nu erukura gay boys erukanga
Non-anti-LGBT+ content,dear friends ungalla sila per kamatha pathidan pesureenga adu nam palagum vidathil ulladu oru aan matrum innoru aan palagum podu unmaina natpunu ninachu avanoda ennangala solran ada thavara purinchukitu naama vilahi porom but avanudaya unarvuku mariyadai kudukanum puriuda
Non-anti-LGBT+ content,dei pacha nayagala indha madhiri gays porakama irukanuna nenga kalyanam pani baby pethukuradha niruthungada echa pasangala. oru gay ah poradha adhu ena da thappa. solunga da. idha edhirkiravan elam     kandipa oru science padikad; ha echaya dhan irupan.avana mothala poi history ah padika solu. they are also have feeling right.
Non-anti-LGBT+ content,Athu  Hats Muregesa 🤦🏽‍♂️
Non-anti-LGBT+ content,Ji super ji semma
Non-anti-LGBT+ content,@Sakthivel Sakthi  Hm you
Non-anti-LGBT+ content,Chiii tn la ivlo paithiyam iruka😔😔😔
Homophobic,Nasama pogum naduuu
Non-anti-LGBT+ content,Semma nadippu namba..; Keep going ..; All the best..; Frm malaysia INDIAN
Non-anti-LGBT+ content,Vishwa Hanu nan loose ve irunthuttu poren enaku kavalai illa... ena pesurathunu theriyama pesura paru... oru kelvi nan unna asinga thittina ne chumma irupiya
Non-anti-LGBT+ content,Semma prank pa
Non-anti-LGBT+ content,Nice akka super
Non-anti-LGBT+ content,Muiram palinam savain maru urvam uialali vanguran
Non-anti-LGBT+ content,Bala kumar naanlam periya pudungi illa ok .konjam descentah pesunga first. futurela Enna problem varumnu sollunga .sollamudiathu becoz .adhavida nariya problem Inga iruku .idhula avangaladhu avangaladhu Ishta PADI vazhatum .so yarum avangaladhu valkaiya vazhakudathu apdithaney .even enakum pudikadhu than kekavey asingama iruku because naan valra Edam apdi.nxt generation life unarndhu valatumey .same sex marriage just thaney law vanthruku mathapadi avangaladhu aduthavangala disturb panra madhiri innum permission kudukalala.fst idhanala ungaluku Enna prblmnu sollunga .
Non-anti-LGBT+ content,Spr broo .. 😍😍 aana idhu prank illa motivation maari dhan irukku 💯 nalla irundhachi bro 👍👍 ungalukaga andha akka dance panadhu dhan highlight na kida adhu varikkum summa dhan pathan avanga dance pana udane andha dialoge ketadhum udane like pannitan 😍💯 all the best ❣️❣️
Homophobic,SUPERSTAR VIJAY daii unna unga amma eppadi petha paiyanava ponnava silly 9
Non-anti-LGBT+ content,@little princess  😭😭
Non-anti-LGBT+ content,@Anand Kumar Rajagopalan  hi Anand hw ugod bless you💘✨💜⭐💜
Non-anti-LGBT+ content,Love u da .your voice sweet
Non-anti-LGBT+ content,Pradeep dei mundame!! yaaru paithiyum..ulla Vanthu pesitu overa pesatha..ponnunga na ne ninaikura maathiri mudituerukum nu ninaika..konjam strong aana paithiyum nu sollava..po da dei..
Non-anti-LGBT+ content,Anna unga acting pathu crying varudhu....
Non-anti-LGBT+ content,gotha pundaila 5 vaigaai poolu pogumamaedaa apdiya
Non-anti-LGBT+ content,hahaha..ne epo public pathi pesuriya da punda 😂😂 chance kadaikum pothu number keykura😂😂
Non-anti-LGBT+ content,5:41 vera level bro
Non-anti-LGBT+ content,Bro.  Epadi bro.  Semma bro.  Good acting
Non-anti-LGBT+ content,"Nalla thiru nangaigalum ullanar enpathai purinthu konden nantri, anal oru varutham kadaisiyil vantha sila vinadigal mattume ennaventral ezhai makalukku anaivarum uthava vendum🎁 anaal athai video eduthu podanumnu avasiyam illaye😭"
Non-anti-LGBT+ content,Podunga da anna ku like ah✨👍😍
Non-anti-LGBT+ content,Ivalaaa laaa oru allu mairunu interview veraa yedukathengaa daaa ...
Non-anti-LGBT+ content,Super spich sister
Non-anti-LGBT+ content,HANDS OFF BROS
Non-anti-LGBT+ content,appo kuda avangaluku arivu varathu
Non-anti-LGBT+ content,Ninga apd enna sir kalaacharatha kaapaathi kiluchuttinga.. ethanayo kalaachara seeralivu nadakkudhu adha kekka vakkilla vantinga idha kekka
Homophobic,podi porambokku unakku penkkuriya udambu illandrathala ippadi pesura unga appan unga ammava kalyanam pannam irundha nee ella ippadi pesamatta chee naaya nee ella nalla irukka maata podi anje paisa moonju
Non-anti-LGBT+ content,Semma bro vera level
Non-anti-LGBT+ content,Ivangala Vida theliva yaaraalayum clear explanation kudukka midiyaadhu. Oruthan innoruthana adichu kolran. Idha Vida seer kedu enna irukka pogudhu???? Fantastic answer. Ivangala thappa pesura ayogya naaigale.. nimmadhiya vaazha vendiya vayasula vetti kolla padraangale.. adhu enna kalaachaaram nalla irukka panreengala da??? First aduthavangala nimmadhiya vaazha vidunga da. Apram Ella mayirayum pathi pesalam. Ivanga sonna Maari indha naatla pengala rape panravan la hetro sexual than not homosexual. Sila naaiga pengal kitta thavara nadandhutu inga vandhu vyaaakaanam pesuraanunga. Mathavangaloda unarvugalukku madhippu kudunga. Don't be judgemental.
Non-anti-LGBT+ content,Unmaila nalla manam
Non-anti-LGBT+ content,I need a companion
Non-anti-LGBT+ content,anaththu makkalum itharkku ethirppu kodungal
Non-anti-LGBT+ content,Ungalku thirunangai kolandhaya porandha enna panuvinga?
